mass,success,t_exp,t_rev
515.8999999999796,False,7,-1
515.8999999999924,True,7,10
516.0,True,12,10
516.0,True,12,5
516.0,True,6,18
516.0,True,4,1156
516.0000000000218,True,12,1
516.5999999999949,True,14,2
516.6000000000076,True,7,27
516.7999999999938,True,17,4
516.7999999999938,True,17,3
516.9999999999891,True,10,5
517.0,True,11,85
517.0,True,11,3
517.0,True,11,8
517.0,True,11,15
517.0,True,11,31
517.0,True,11,3
517.00000000002,True,11,5
517.00000000002,True,11,72
517.00000000002,True,11,5
517.2000000000044,True,12,11
517.2999999999975,True,7,18
517.5,True,15,27
517.5,True,15,3
517.5,True,15,1
517.7999999999956,True,6,3
517.9999999999745,True,14,6
517.9999999999873,True,7,2
518.0,True,7,4
518.0,True,14,317
518.0,True,14,3
518.0,True,14,4
518.0000000000255,True,14,6
518.3999999999869,True,12,11
518.4000000000087,True,12,166
518.9999999999945,True,3,412
519.0000000000055,True,5,23
519.200000000008,True,11,3
519.2999999999902,True,9,7
519.3000000000065,True,9,356
519.3000000000065,True,9,3
519.3999999999924,True,7,11
519.5999999999913,True,6,70
519.5999999999985,True,4,118
519.5999999999985,True,4,2
519.9999999999818,True,10,7
519.9999999999927,True,4,15
520.0,True,4,2
520.0,False,10,-1
520.0,True,5,15
520.0,True,10,118
520.0,True,8,287
520.0,True,10,3
520.0,True,10,3
520.0,True,5,1362
520.0,True,8,8
520.0,False,8,-1
520.0,True,10,83
520.0000000000118,True,13,29
520.0000000000182,True,5,16
520.2000000000044,True,6,1
520.2000000000098,True,9,22
520.299999999992,True,11,3
520.299999999992,True,11,8
520.7999999999847,True,14,3
520.7999999999884,True,8,30
520.7999999999956,True,12,9
520.7999999999956,True,6,91
521.4999999999964,True,5,1659
521.6000000000058,True,8,49
521.6000000000058,True,16,8
521.8999999999814,True,17,157
521.9999999999836,True,9,7
521.9999999999891,True,6,3
521.9999999999891,True,6,9
522.0,True,9,28
522.0,True,9,46
522.0,True,3,12
522.0,True,6,44
522.0,True,9,13
522.0,True,2,11
522.0000000000327,True,18,4
522.0000000000528,True,29,5
522.0999999999749,True,23,3
522.2000000000025,True,7,12
522.5,True,11,19
522.5000000000091,True,5,94
522.5000000000364,True,25,8
522.9000000000196,True,9,7
523.1999999999971,True,8,92
523.599999999984,True,11,27
523.5999999999949,True,7,18
523.5999999999949,True,14,1
523.7999999999956,True,6,11
523.7999999999956,True,6,557
523.8000000000065,True,18,17
524.0,True,8,4
524.3999999999869,True,12,6
524.3999999999869,True,12,1
524.3999999999978,True,6,17
524.7999999999884,True,8,69
524.9999999999909,True,5,3
525.0,True,10,14
525.0,True,15,2
525.0,True,7,5
525.0,True,21,2
525.0,True,7,23
525.0,True,14,3
525.0,True,15,2
525.0000000000127,True,7,2
525.0000000000273,True,15,3
525.5999999999913,True,8,17
525.6000000000131,True,12,6
525.800000000012,True,11,797
526.4000000000178,True,7,658
526.9999999999891,True,10,15
526.9999999999982,True,5,11
527.0,True,17,2
527.0999999999949,True,7,30
527.4000000000196,True,18,6
527.8000000000102,True,7,22
527.9999999999709,True,16,9
527.9999999999782,True,12,5
527.9999999999782,True,12,4
527.99999999998,True,11,6
527.9999999999854,True,8,15
527.9999999999891,True,6,111
527.9999999999891,True,6,393
527.9999999999891,True,6,16
527.9999999999927,True,10,42
527.9999999999927,True,10,4
528.0,True,11,27
528.0,True,4,43
528.0,False,6,-1
528.0,True,11,8
528.0,True,8,4
528.0,True,8,18
528.0,True,16,6
528.0,True,11,3
528.0,True,8,21
528.0,True,11,35
528.0,True,6,11
528.0,True,6,6
528.0,True,4,45
528.0,True,3,392
528.0,True,12,10
528.0,True,12,14
528.0,True,6,2
528.0,True,4,68
528.0000000000055,False,3,-1
528.0000000000109,True,6,242
528.0000000000109,True,10,30
528.00000000002,True,11,3
528.00000000002,True,11,9
528.0000000000218,True,12,10
528.3000000000065,True,9,15
528.4999999999945,True,5,6
528.5,True,7,2
529.0999999999858,True,13,7
529.1000000000095,True,13,59
529.1000000000095,True,13,343
529.1999999999935,True,18,1
529.2000000000098,True,9,17
529.2000000000153,True,14,7
529.4999999999891,True,15,1
529.9000000000178,True,7,6
529.9999999999818,True,10,5
529.9999999999818,True,10,8
530.0,True,10,6
530.0,True,10,16
530.0,False,10,-1
530.0,True,10,101
530.0,True,10,27
530.0000000000036,True,2,4
530.0000000000091,True,5,180
530.1000000000131,True,9,4
530.200000000008,False,11,-1
530.3999999999978,False,6,-1
530.4000000000087,True,12,5
530.4000000000142,True,13,79
530.5000000000018,True,5,14
530.6000000000076,True,7,8
530.6000000000458,True,14,11
531.0,True,9,18
531.0,True,3,2
531.0,True,3,24
531.0,True,6,26
531.0,True,9,8
531.0000000000036,True,5,19
531.0000000000164,True,9,24
531.0000000000218,True,15,12
531.2999999999975,True,7,155
531.300000000012,True,11,20
531.4999999999964,True,5,17
531.9999999999927,True,4,6
531.9999999999982,True,5,70
532.0,True,7,16
532.0,True,14,2
532.0,True,14,46
532.0,True,7,106
532.0,True,7,4
532.0,True,7,49
532.0,True,14,3
532.0,True,14,12
532.0,True,7,32
532.1000000000186,True,17,6
532.5,True,15,6
532.7999999999884,True,8,1
532.7999999999956,True,12,9
532.7999999999956,False,6,-1
532.7999999999956,True,12,27
532.8000000000175,True,8,53
533.0,True,13,28
533.0,True,13,3
533.0,True,13,16
533.3999999999796,True,14,264
533.3999999999924,True,7,63
533.50000000002,True,11,27
533.7999999999629,True,17,2
533.9999999999964,True,10,1
534.0,True,3,25
534.0,False,6,-1
534.0,True,6,42
534.0,True,6,8
534.0000000000036,True,2,1
534.0999999999949,True,7,1398
534.1000000000076,True,7,14
534.3000000000011,True,3,16
534.8000000000102,True,7,14
535.0,True,5,5
535.5,True,9,8
535.699999999988,True,11,65
535.7999999999956,True,6,503
535.9999999999964,True,2,135
536.0,True,8,32
536.0,True,4,111
536.0,True,8,11
536.0000000000036,True,10,39
536.0000000000036,True,4,7
536.3999999999869,True,12,213
536.4000000000087,True,12,4
536.8000000000029,True,8,15
536.9999999999982,True,5,10
537.0,True,3,136
537.0,True,3,187
537.0,True,3,86
537.2000000000062,True,17,2
537.5999999999694,True,14,10
537.5999999999913,True,8,250
537.6000000000022,True,6,3
537.900000000016,True,11,1
538.0,True,2,34
538.0000000000109,True,5,5
538.2000000000262,True,18,2
538.9999999999873,True,7,11
539.0,True,14,17
539.0,True,11,15
539.0,True,11,3
539.0,True,7,8
539.0000000000055,True,5,6
539.0000000000127,True,7,4
539.00000000002,True,11,3
539.00000000002,True,11,3
539.4999999999764,True,13,28
539.5,True,13,32
539.9999999999727,True,15,2
539.9999999999909,True,5,361
540.0,True,15,2
540.0,True,10,2
540.0,True,9,115
540.0,True,9,3
540.0,True,5,6
540.0,True,6,21
540.0,True,10,8
540.0,True,6,16
540.0,True,12,11
540.0,True,6,19
540.0000000000164,True,9,16
540.0000000000273,True,15,9
540.099999999984,True,11,401
540.4000000000051,True,14,2
540.5000000000018,True,5,188
540.9000000000033,True,9,25
541.0999999999949,True,7,10
541.1999999999935,True,6,2
541.4999999999782,True,15,6
541.7999999999956,True,6,8
541.8000000000065,True,18,16
542.0,True,2,54
542.0000000000073,True,10,8
542.0000000000073,True,10,7
542.0999999999858,True,13,49
542.1000000000095,True,13,8
542.2999999999629,True,17,2
542.3999999999651,True,12,23
542.3999999999869,True,12,5
542.3999999999978,True,6,45
542.4000000000087,True,24,6
542.4000000000087,True,12,12
542.5,True,7,20
542.5,True,7,2
542.5,True,7,116
543.0,True,3,9
543.399999999976,True,22,60
543.9000000000306,True,21,1
543.9999999999854,True,8,1
543.9999999999854,True,8,19
543.9999999999854,True,8,3
543.9999999999854,True,8,3
543.9999999999964,True,10,7
543.9999999999964,True,5,614
544.0,True,8,382
544.0,True,8,43
544.0,False,8,-1
544.0000000000146,True,10,18
544.0000000000146,True,8,8
544.0000000000146,True,8,28
544.0000000000309,True,17,4
544.49999999998,True,11,191
544.5,True,11,1985
544.5999999999949,True,14,4
544.6000000000076,True,7,20
544.9999999999909,True,5,197
545.0,True,5,30
545.2000000000317,True,29,3
545.4000000000196,True,9,4
545.5999999999985,False,4,-1
545.6000000000058,True,8,15
545.6000000000349,True,16,4
545.9999999999873,True,7,50
545.9999999999945,True,3,31
545.9999999999945,True,15,5
546.0,True,7,2
546.0,True,6,4
546.0,True,14,334
546.0,True,3,469
546.0,True,6,4
546.0,True,3,8
546.0,True,7,3
546.0,True,21,3
546.0,True,13,4
546.0,True,13,1
546.0,True,14,8
546.0,True,6,29
546.0,True,6,10
546.0000000000127,True,7,15
546.0000000000218,True,15,4
546.0000000000218,True,15,3
546.0000000000236,True,13,9
546.7000000000025,True,7,7
547.1999999999935,True,9,31
547.2000000000044,True,12,6
547.2000000000098,True,9,3
547.2999999999574,True,13,6
547.3000000000047,True,13,6
547.3000000000047,True,13,9
547.5,True,5,4
547.9999999999927,True,20,3
547.9999999999927,True,20,1
548.0,True,4,114
548.0,True,4,52
548.0999999999967,False,9,-1
548.6000000000095,True,13,3
548.7999999999975,True,7,2
548.899999999996,True,11,25
548.9999999999945,True,3,1
549.0,True,18,4
549.0,False,9,-1
549.0,True,3,3
549.0,True,9,105
549.0,True,3,2
549.0,True,9,5
549.0,True,9,2
549.0,True,6,27
549.0,True,9,7
549.0,True,9,51
549.0,True,18,4
549.0000000000055,True,15,4
549.0999999999567,True,17,2
549.4999999999891,True,5,8
549.6000000000058,True,8,36
550.0,True,5,265
550.0,True,5,37
550.0,True,4,25
550.0,True,10,52
550.0,True,10,9
550.0,True,10,4
550.0,True,5,179
550.0,True,11,7
550.0000000000182,True,10,12
550.3999999999942,True,8,43
550.7999999999738,True,12,1
550.7999999999938,True,17,47
551.100000000004,True,11,144
551.1999999999953,True,13,24
551.7000000000098,True,9,21
552.0,True,4,266
552.0,True,12,7
552.0,True,3,6
552.0000000000109,True,6,72
552.0000000000146,True,8,2
552.0000000000218,True,12,12
552.200000000008,True,11,2
552.5,True,13,18
552.5999999999804,True,9,318
552.6000000000022,True,6,9
552.7999999999956,True,4,7
553.0,True,7,109
553.0,True,7,11
553.0,True,7,3
553.0,True,7,5
553.0,True,7,4
553.0,True,7,27
553.0000000000018,True,5,20
553.0000000000127,True,7,3
553.2000000000044,True,12,5
553.4999999999945,True,15,1
553.6000000000058,True,16,4
553.6000000000058,True,16,7
553.6999999999898,True,7,7
553.8000000000284,True,13,6
553.9999999999927,True,4,31
554.0,True,2,9
554.3999999999924,True,7,15
554.399999999996,True,11,5
554.4000000000087,True,12,40
554.4000000000196,True,9,1
554.7000000000044,True,3,386
555.0,True,5,31
555.0,True,3,9
555.0,True,15,12
555.1999999999825,True,16,6
555.1999999999825,False,16,-1
555.2000000000116,True,16,2
555.4999999999927,True,5,85
555.8000000000102,True,14,5
555.8000000000102,True,14,6
555.9999999999854,True,10,10
555.9999999999854,True,20,14
556.0,False,4,-1
556.0,True,8,44
556.1999999999935,True,9,9
556.2000000000044,True,6,14
556.4000000000142,True,13,50
556.4999999999782,True,15,20
556.599999999984,True,22,121
556.8000000000175,True,12,882
557.6000000000204,True,8,2
557.9999999999891,True,6,1254
557.9999999999891,True,6,256
557.9999999999927,True,10,128
558.0,True,9,15
558.0,True,9,18
558.0,True,9,891
558.0,True,9,55
558.0,True,6,1206
558.0,True,18,8
558.0,True,3,4
558.0,False,6,-1
558.0000000000327,True,9,52
558.3999999999942,True,8,5
558.5999999999931,True,19,4
558.9999999999964,True,10,12
559.0,True,13,7
559.0,True,13,2
559.0,True,13,14
559.1999999999935,True,6,839
559.2000000000044,True,12,21
559.2000000000044,True,4,102
559.2000000000116,True,8,7
559.7999999999902,True,9,79
559.7999999999956,True,6,70
559.8000000000065,True,6,34
559.899999999996,True,11,735
559.9999999999709,True,16,28
559.9999999999818,True,10,7
559.9999999999909,True,5,25
560.0,True,4,889
560.0,True,10,86
560.0,True,8,89
560.0,False,8,-1
560.0,True,8,33
560.0,True,8,114
560.0,True,4,9
560.0,True,2,528
560.0,True,8,6
560.0,True,7,197
560.0,True,14,5
560.0000000000127,True,7,34
560.0000000000146,True,8,9
560.0000000000182,True,10,22
560.6999999999935,True,9,1
560.8000000000029,True,8,63
560.99999999998,True,11,2
561.0,True,11,94
561.0,True,11,6
561.0000000000036,True,10,2
561.00000000002,True,11,3
561.4000000000051,True,14,7
561.5999999999858,True,13,2
561.5999999999913,True,12,1
561.6000000000058,True,8,47
561.9999999999891,True,10,6
562.099999999984,True,11,3
562.4000000000087,True,8,79
562.7999999999956,True,6,22
562.8000000000102,True,14,49
562.9000000000142,True,13,2
562.9999999999927,True,10,8
563.0000000000109,True,10,17
563.200000000008,True,11,187
563.5,True,7,81
563.9999999999964,True,5,95
564.0,True,12,149
564.0,True,6,68
564.0,True,6,37
564.0,True,6,26
564.0,True,12,23
564.0,True,4,4
564.299999999972,True,11,111
564.299999999972,True,11,675
564.299999999972,True,11,42
564.299999999992,True,11,119
564.3000000000065,False,9,-1
564.300000000012,True,11,118
564.8999999999924,True,7,118
564.9000000000051,True,7,963
565.0,True,5,22
565.0,True,5,12
565.0,False,5,-1
565.1999999999825,True,12,44
565.2000000000044,True,12,4
565.5,True,13,3
565.9999999999945,True,5,11
566.0,True,2,59
566.0999999999804,True,9,1381
566.3999999999978,True,6,22
566.4000000000233,True,8,2
566.8000000000047,True,13,16
566.9999999999891,True,10,21
567.0,True,9,39
567.0,True,9,2
567.0,False,7,-1
567.0,True,9,4
567.0,True,9,16
567.0,True,9,5
567.0,True,6,4
567.0000000000164,True,9,69
567.600000000004,True,11,328
568.0,True,8,22
568.0,True,8,19
568.0,True,8,19
568.4000000000051,True,14,6
568.4000000000051,True,14,59
568.7999999999902,True,9,11
569.5999999999913,True,8,36
569.6999999999935,True,9,14
569.799999999992,True,11,11
569.9999999999454,True,15,5
569.9999999999945,True,3,25
569.9999999999973,True,3,2
570.0,True,5,15
570.0,True,6,10
570.0,True,15,3
570.0,True,10,87
570.0,True,5,3
570.0,True,15,3
570.0,True,5,10
570.0,True,5,124
570.0,True,6,5
570.0,True,12,5
570.0,True,19,11
570.0,True,12,8
570.0000000000109,True,6,37
570.900000000016,True,11,64
571.9999999999764,True,13,4
571.9999999999764,True,13,12
572.0,True,13,2
572.0,True,13,50
572.0,True,11,12
572.0,True,11,5
572.0,True,13,6
572.0,True,13,7
572.0,True,11,3
572.0,True,2,4
572.0,True,4,59
572.0,True,11,40
572.0,True,11,6
572.0000000000073,True,20,22
572.5999999999949,True,14,1
572.7999999999884,True,16,3
572.8000000000029,True,8,524
572.9000000000433,True,17,4
573.0,True,3,20
573.0000000000109,True,6,45
573.2999999999465,True,21,731
573.2999999999975,True,7,5
573.6000000000131,True,12,21
574.0,True,14,4
574.0,True,14,8
574.0,True,7,209
574.0,False,7,-1
574.0,True,14,57
574.0,True,7,40
574.0,True,14,41
574.0,True,7,247
574.0,True,7,283
574.0,True,7,7
574.0000000000127,True,7,350
574.8000000000065,True,6,382
575.0,True,5,5
575.0,True,5,642
575.0,True,5,49
575.0,True,5,4
575.2000000000044,True,4,118
575.6000000000058,True,4,68
575.9999999999836,True,9,5
576.0,True,8,21
576.0,True,6,2
576.0,True,8,152
576.0,True,8,173
576.0,True,3,2
576.0,True,4,929
576.0,True,12,16
576.0,True,16,26
576.0,True,8,62
576.0,True,9,5
576.0,True,4,28
576.0000000000146,True,8,23
576.0000000000146,True,8,10
576.0000000000327,True,18,2
576.399999999996,True,11,19
576.8000000000029,True,8,50
576.9000000000033,True,9,18
576.9000000000033,True,9,2
576.9999999999709,True,10,113
577.0000000000073,True,10,10
577.5,True,7,86
577.5999999999767,True,16,1
577.6000000000058,True,8,27
577.9999999999563,True,20,12
578.0,True,17,3
578.1999999999898,True,14,2
578.1999999999898,True,7,24
578.2000000000025,True,7,4
578.3999999999942,True,8,16
578.4000000000087,True,8,13
578.9999999999964,True,10,15
579.1999999999825,True,16,3
579.4999999999982,True,5,5
579.5999999999985,True,4,161
579.6000000000022,True,6,28
579.699999999988,True,11,12
580.0,True,5,1077
580.0,True,10,5
580.0,True,10,26
580.0,False,5,-1
580.0,True,8,30
580.0,True,4,100
580.0000000000036,False,4,-1
580.0000000000091,True,5,13
580.0000000000091,True,5,6
580.0000000000182,True,10,12
580.5,True,9,35
580.9999999999745,True,14,11
581.0,True,7,20
581.0000000000036,True,10,16
581.0000000000127,True,7,4
581.0000000000218,True,10,30
581.0000000000255,True,7,2
581.5999999999913,True,8,376
581.9999999999891,True,15,9
582.0,True,6,12
582.0,True,6,7
582.0,False,6,-1
582.0,True,6,16
582.4000000000233,True,16,14
582.4000000000306,True,14,3
583.0,True,11,4
583.0,True,11,2
583.00000000002,True,11,6
583.00000000002,True,11,28
583.0999999999949,True,7,26
583.1000000000186,True,17,8
583.1999999999825,True,12,4
583.2000000000262,True,18,7
583.7999999999847,True,21,1
583.8000000000102,True,14,17
583.9999999999854,True,8,21
583.9999999999964,True,4,5
584.0,False,8,-1
584.0,True,8,18
584.0,True,8,120
584.0000000000146,True,20,3
584.1000000000131,True,9,8
584.5000000000164,True,5,11
584.8000000000175,True,8,20
584.9999999999836,True,9,122
585.0,True,3,20
585.0,True,15,63
585.0,True,15,7
585.0,True,18,6
585.0,True,13,1067
585.0,False,5,-1
585.0000000000164,False,9,-1
585.0000000000182,False,10,-1
585.0000000000273,True,15,3
585.199999999968,True,22,4
585.1999999999898,False,14,-1
585.5999999999985,True,4,19
585.6000000000131,True,12,37
585.9000000000051,True,7,55
586.0000000000036,True,10,14
586.3000000000047,True,13,4
586.4000000000087,True,8,61
586.5,True,17,7
586.5,True,17,2
587.9999999999745,False,14,-1
587.9999999999745,True,14,8
587.9999999999745,True,14,3
587.9999999999782,True,12,77
587.9999999999873,True,7,718
588.0,True,6,223
588.0,True,12,2
588.0,True,7,22
588.0,True,6,3
588.0,True,7,17
588.0,True,14,14
588.0,True,6,202
588.0,True,14,5
588.0,True,14,2
588.0,True,3,100
588.0,True,6,28
588.0,True,6,137
588.0,True,12,2
588.0,False,12,-1
588.0,True,7,22
588.0000000000055,True,6,6
588.0000000000109,True,15,6
588.0000000000109,True,5,97
588.2000000000062,True,17,1116
588.5,True,11,62
588.50000000002,False,11,-1
588.5999999999967,True,9,3
588.7999999999593,True,16,10
588.8000000000029,True,8,11
588.9000000000142,True,13,59
589.1999999999825,True,12,47
590.0,True,10,36
590.0,True,5,63
590.0,True,20,24
590.0000000000091,True,5,3
590.0999999999949,True,7,43
590.1000000000076,True,7,33
590.3999999999978,True,6,20
590.4000000000087,True,12,10
590.4000000000087,True,12,2
590.9999999999945,True,3,92
591.0,True,3,217
591.0,True,3,2
591.0000000000218,True,15,29
591.4999999999764,True,13,7
591.5,True,13,28
591.6000000000058,True,4,89
591.6000000000131,True,12,20
592.0,True,16,1
592.0,True,4,18
592.0,True,16,445
592.0000000000146,True,8,50
592.0000000000146,True,8,19
592.4999999999727,True,15,1
592.8000000000175,True,12,36
593.3999999999978,True,6,22
593.3999999999978,True,6,8
594.0,True,6,422
594.0,True,2,6
594.0,True,18,46
594.0,True,9,117
594.0,True,12,396
594.0,True,6,32
594.0,True,3,4
594.0,True,6,117
594.0,False,9,-1
594.0,True,18,2
594.0000000000055,True,15,43
594.00000000002,True,11,7
594.2999999999847,True,21,3
594.2999999999847,True,7,3
594.9999999999691,True,17,6
594.9999999999818,True,5,1
595.0,True,5,5
595.0,True,7,18
595.0,True,17,1
595.0,True,14,2
595.0,True,7,16
595.0,True,17,3
595.0,True,17,13
595.0,False,5,-1
595.099999999984,True,11,53
